basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2013.05,11940,Jd84e,Chibahibiki,Shikihide,Chiba,1992-07-13,175,118.5,Jd84w,3,4
2013.05,11977,Jd84w,Hasegawa,Hakkaku,Fukushima,1994-01-17,168,105.5,Jd70e,2,5
2013.05,2926,Jd85e,Moriurara,Otake,Chiba,1987-06-16,170,129,Jd56w,1,6
2013.05,11962,Jd85w,Daishohama,Oitekaze,Hyogo,1995-05-07,167,104.1,Jd57w,1,6
2013.05,12014,Jd86e,Honda,Nishikido,Tokyo,1997-03-11,177,95,Jd71e,2,5
2013.05,9116,Jd86w,Hokutosho,Hakkaku,Fukushima,1992-09-08,174,104.5,Jd71w,2,5
2013.05,11979,Jd87e,Ashitakayama,Shibatayama,Hokkaido,1996-02-24,168.5,96.5,Jd72w,2,5
2013.05,12021,Jd87w,Ginseizan,Otake,Nagano,1993-04-06,175,79,Jd87e,3,4
2013.05,12012,Jd88e,Rikiyushi,Minezaki,Osaka,1996-08-02,177,98,Jd90w,3,4
2013.05,11915,Jd88w,Kozakura,Tatsunami,Ibaraki,1995-01-20,171,128,Jd92w,3,4
2013.05,9113,Jd89e,Takachihonomine,Shikoroyama,Miyazaki,1992-08-14,169,114,Jd93e,3,4
2013.05,12020,Jd89w,Kotouruga,Sadogatake,Nagano,1993-08-06,184,82,Jd94e,3,4
2013.05,11912,Jd90e,Oshio,Shikihide,Tochigi,1989-05-08,167,56.5,Jd81w,2,5
2013.05,6576,Jd90w,Tomiyama,Irumagawa,Okinawa,1987-06-17,174,162.5,Jd82w,2,5
2013.05,6006,Jd91e,Daishiryu,Kise,Tokyo,1988-09-27,186,101,Jd83w,2,5
2013.05,2905,Jd91w,Higohikari,Kise,Kumamoto,1988-01-27,173,119,Jd86e,2,5
2013.05,11836,Jd92e,Tanahashi,Kise,Gifu,1987-07-14,187,176.2,Jk5w,3,1
2013.05,2902,Jd92w,Echizenyama,Chiganoura,Fukui,1984-07-08,190,139,Jd32e,0,7
2013.05,12050,Jd93e,Hamagami,Kasugayama,Kanagawa,1994-04-04,177,120,Jk9w,3,4
2013.05,12053,Jd93w,Umetsu,Shikoroyama,Yamagata,1996-06-01,173,147,Jk10w,3,4
2013.05,11753,Jd94e,Tamaseiryo,Kataonami,Aichi,1993-10-26,174,109,Jk11w,3,4
2013.05,6528,Jd94w,Ichifuji,Isegahama,Fukuoka,1989-07-25,174,113,Jd76e,1,6
2013.05,11917,Jd95e,Yamada,Oguruma,Chiba,1994-12-22,175,112.5,Jd90e,2,5
2013.05,12022,Jd95w,Ishiharayama,Shikoroyama,Tokyo,1996-04-15,167,92,Jd78w,1,6
2013.05,12039,Jd96e,Ogata,Kasugano,Fukuoka,1994-01-25,172,71,Jk12w,3,4
2013.05,673,Jd96w,Shikinokawa,Shikihide,Tokyo,1977-02-07,170,99,Jk13e,3,4
2013.05,12054,Jd97e,Morimune,Musashigawa,Hiroshima,1990-08-24,177,91,Jk13w,3,4
2013.05,11983,Jd97w,Miyakojima,Minezaki,Osaka,1989-10-19,188,77.6,Jk1w,2,5
2013.05,12045,Jd98e,Nishihata,Takanohana,Fukuoka,1995-11-03,168,111,Jk12e,2,5
2013.05,11877,Jd98w,Azumayama,Tamanoi,Fukushima,1994-06-10,182,108,Jd93w,1,6
2013.05,12037,Jk1e,Miyamoto,Naruto,Tokyo,1995-12-26,181,79,Jk1e,1,6
2013.05,9074,Jk1w,Hokutoo,Hakkaku,Fukushima,1992-11-11,195,132.5,Jk3e,1,0
2013.05,11986,Jk2e,Ryokizan,Tatsunami,Aomori,1993-07-15,175,127,Jk4e,1,0
2013.05,9071,Jk2w,Hokutoyo,Hakkaku,Hokkaido,1991-08-05,179,121,Jd36w,0,0
2013.05,9110,Jk3e,Aokishin,Kasugano,Osaka,1989-06-10,173,114.5,Jd37w,0,0
2013.05,6558,Jk3w,Hyugaryu,Michinoku,Miyazaki,1988-01-27,179,114.5,Jd77e,0,0
2013.05,12031,Jk4e,Sadaisamu,Sakaigawa,Saitama,1992-02-10,187,112,Jd91e,0,7
2013.05,1415,Jk4w,Tamashinzan,Kataonami,Miyazaki,1986-03-24,187,142,Jd88e,0,1
2013.05,12063,Jk5e,Tochisato,Kasugano,Tokyo,1994-04-28,172,162,Mz,2,0
2013.05,12040,Jk5w,Daishoho,Oitekaze,Mongolia,1994-08-28,182,134,Mz,2,0
2013.05,12068,Jk6e,Koba,Kise,Saga,1991-03-12,171,153,Mz,2,0
2013.05,12075,Jk6w,Kaisho,Tomozuna,Aichi,1995-01-28,177,121,Mz,2,0
2013.05,12069,Jk7e,Shiraseyama,Kise,Hyogo,1998-01-29,173,120,Mz,2,0
2013.05,12087,Jk7w,Sakae,Sakaigawa,Kagoshima,1994-11-19,175,116,Mz,2,0
2013.05,12082,Jk8e,Asanishimura,Takasago,Osaka,1991-02-16,186,147,Mz,2,0
2013.05,11973,Jk8w,Shineiyama,Sakaigawa,Tokyo,1988-05-17,180,124,Mz,2,0
2013.05,11851,Jk9e,Hara,Naruto,Saitama,1994-05-25,174,80.2,Mz,2,1
2013.05,12064,Jk9w,Katsuyama,Kokonoe,Okinawa,1994-04-13,177,118,Mz,2,1
2013.05,12092,Jk10e,Yakabe,Chiganoura,Osaka,1997-04-21,173,156,Mz,2,1
2013.05,12074,Jk10w,Takei,Tamanoi,Chiba,1998-01-07,180,135,Mz,2,1
2013.05,12060,Jk11e,Toyoizumi,Nishikido,Tokyo,1997-06-24,185,147,Mz,2,2
2013.05,12058,Jk11w,Daishoki,Oitekaze,Hyogo,1997-05-05,180,116,Mz,2,0
2013.05,12062,Jk12e,Inanofuji,Nishikido,Nagano,1994-11-06,175,93,Mz,2,1
2013.05,12083,Jk12w,Kakehashi,Hakkaku,Hokkaido,1994-08-15,170,114,Mz,2,1
2013.05,12065,Jk13e,Asaueno,Takasago,Toyama,1993-05-25,189,181,Mz,2,1
2013.05,12076,Jk13w,Takayoshitoshi,Takanohana,Ibaraki,1997-05-13,183,115,Mz,2,2
