basho,id,rank,rikishi,heya,shusshin,birth_date,height,weight,prev,prev_w,prev_l
2008.07,2860,Sd43e,Yutsukasa,Irumagawa,Fukushima,1987-07-18,178,120.9,Sd29e,3,4
2008.07,915,Sd43w,Daishoki,Takadagawa,Chiba,1983-06-20,173.6,117.2,Sd59e,4,3
2008.07,487,Sd44e,Danyu,Kitanoumi,Miyazaki,1981-02-11,184,131.4,Sd18w,2,5
2008.07,1230,Sd44w,Miyamaru,Kitanoumi,Kanagawa,1983-12-06,179,139.2,Sd30w,3,4
2008.07,422,Sd45e,Hakunoryu,Izutsu,Hyogo,1977-04-04,186,135.5,Sd60e,4,3
2008.07,7143,Sd45w,Kawanari,Oguruma,Kagawa,1991-07-07,182.5,164.1,Sd74w,5,2
2008.07,702,Sd46e,Daise,Asahiyama,Osaka,1979-12-07,180,120.6,Sd19w,2,5
2008.07,6475,Sd46w,Masutoo,Chiganoura,Hungary,1986-01-23,185,144.5,Sd32w,3,4
2008.07,489,Sd47e,Chokozan,Shikihide,Fukuoka,1980-10-23,175,113.1,Sd10e,1,6
2008.07,1128,Sd47w,Notononami,Chiganoura,Ishikawa,1983-02-15,182,146,Sd64w,4,3
2008.07,2911,Sd48e,Maegunzan,Takadagawa,Fukushima,1982-10-18,179,150.9,Sd65e,4,3
2008.07,6647,Sd48w,Oazuma,Tamanoi,Fukushima,1990-05-10,195.5,149.5,Sd78e,5,2
2008.07,7151,Sd49e,Kotookuyama,Sadogatake,Yamagata,1991-12-14,183,136.5,Jd10e,6,1
2008.07,2837,Sd49w,Genkaimaru,Shikihide,Fukuoka,1986-10-13,174,116.3,Jd12e,6,1
2008.07,1259,Sd50e,Daigoki,Shibatayama,Mie,1987-03-27,174.5,99.9,Sd80w,5,2
2008.07,1253,Sd50w,Shoo,Kitanoumi,Hokkaido,1986-05-24,186,136.5,Sd68w,4,3
2008.07,2872,Sd51e,Haruzakura,Kasugayama,Kanagawa,1984-05-12,173,142.8,Sd24w,2,5
2008.07,6642,Sd51w,Chiyonokuni,Kokonoe,Mie,1990-07-10,180,114.8,Sd81w,5,2
2008.07,1052,Sd52e,Kihonoumi,Dewanoumi,Niigata,1984-06-04,182,128,Sd82e,5,2
2008.07,1229,Sd52w,Tenryo,Kise,Kumamoto,1983-03-15,175.5,119.7,Sd69w,4,3
2008.07,6013,Sd53e,Dewahayate,Dewanoumi,Aichi,1989-01-31,176,104.5,Sd36w,3,4
2008.07,5994,Sd53w,Matsuhara,Minato,Aomori,1988-09-16,175,121.5,Sd25w,2,5
2008.07,182,Sd54e,Kyokuhikari,Oshima,Ehime,1976-07-04,179,192.8,Sd83e,5,2
2008.07,2825,Sd54w,Dewahikari,Dewanoumi,Mongolia,1985-05-23,179,119.7,Sd38e,3,4
2008.07,6636,Sd55e,Hokuoryu,Nakamura,Saitama,1990-08-21,172,126.6,Sd70w,4,3
2008.07,688,Sd55w,Kisomitsuru,Tokitsukaze,Aichi,1980-06-03,178,124,Sd38w,3,4
2008.07,1406,Sd56e,Ryujinsakari,Nishikido,Ibaraki,1983-09-02,183.5,171.7,Sd28w,2,5
2008.07,598,Sd56w,Shinyu,Azumazeki,Fukuoka,1978-12-24,175.5,120.8,Sd71w,4,3
2008.07,1055,Sd57e,Kasugamine,Kasugayama,Osaka,1984-10-27,185,169.8,Sd72e,4,3
2008.07,7119,Sd57w,Hamauzu,Kasugano,Kochi,1989-01-29,186,135,Sd72w,4,3
2008.07,6511,Sd58e,Tsubasaumi,Kitanoumi,Kanagawa,1989-11-11,179,157.6,Sd88e,5,2
